molecule_chembl_id,canonical_smiles,pAffinity,MW,logP,TPSA,HBD,HBA,RotB,AromR,QED,scaffold,peptide_like
CHEMBL3916501,COC[C@@H]1NCCOc2ccccc2CCCNC(=O)[C@@H](Cc2ccc(F)cc2)NC(=O)[C@@H](C)N(C)C1=O,7.0,528.6250000000002,1.4459000000000015,109.0,3,6,4,2,0.5544950672152609,O=C1CNCCOc2ccccc2CCCNC(=O)C(Cc2ccccc2)NC(=O)CN1,False
CHEMBL3218900,COC[C@H](C)N1CCC[C@H](Cn2c(-c3cccnc3C)nc3cn(-c4cccc(OC)c4)nc3c2=O)C1,8.769551078621726,502.6190000000003,3.7081200000000027,87.30000000000001,0,7,8,4,0.3630070110387361,O=c1c2nn(-c3ccccc3)cc2nc(-c2cccnc2)n1CC1CCCNC1,False
CHEMBL377515,COCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1,7.700331433503756,413.5030000000001,2.4700000000000006,133.22,3,8,7,3,0.5378328098507085,c1ccc(CNc2ccc(-c3cncnc3)cc2)cc1,False
CHEMBL594828,COCc1nnc(N2CC(Oc3ccc(F)cc3Cl)C2)n1-c1ccc(OC)nc1,5.356547323513812,419.8440000000002,2.8774000000000006,74.53,0,7,7,3,0.582523790502583,c1ccc(OC2CN(c3nncn3-c3cccnc3)C2)cc1,False
CHEMBL3394202,COc1cc(C(N)=O)c(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5nccc(C)n5)ccc42)C3)cn1,6.580044251510242,526.6410000000003,3.1089200000000012,114.53999999999999,1,7,6,3,0.5248888241044875,O=C(Cc1cccnc1)N1CCC2(CC1)CN(C1CCc3cc(-c4ncccn4)ccc31)C2,False
CHEMBL3319396,COc1cc(Cl)c(C(=O)NC(=O)Nc2nc3ccc(S(=O)(=O)CCCN4CCN(C)CC4)cc3s2)cc1-n1cccn1,9.207608310501746,632.1680000000003,3.517100000000003,138.76,2,10,9,4,0.28404944866072646,O=C(NC(=O)c1cccc(-n2cccn2)c1)Nc1nc2ccc(S(=O)(=O)CCCN3CCNCC3)cc2s1,True
CHEMBL434573,COc1cc(Cn2c(CCc3c[nH]c4ccccc34)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)cc(OC)c1,6.823908740944319,605.7430000000002,5.2287000000000035,135.87,4,6,12,6,0.1509059681349297,c1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2CCc2c[nH]c3ccccc23)cc1,True
CHEMBL221674,COc1cc(Cn2c(Cc3ccccc3)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)cc(OC)c1,6.958607314841775,552.6790000000003,4.553000000000003,120.07999999999998,3,6,11,5,0.22112529764667713,c1ccc(Cc2nnc(CCc3c[nH]c4ccccc34)n2Cc2ccccc2)cc1,True
CHEMBL1081254,COc1ccc(-c2ccc(C(=O)N3CCN(C(=O)c4ccc5cc[nH]c5c4)[C@@H](C)C3)cc2)cc1,8.154901959985743,453.5420000000001,4.830200000000004,65.64,1,3,4,4,0.48136391243067356,O=C(c1ccc(-c2ccccc2)cc1)N1CCN(C(=O)c2ccc3cc[nH]c3c2)CC1,False
CHEMBL428314,COc1ccc(-n2c(CCc3ccccc3)nnc2[C@H](NC(=O)Cc2ccccn2)c2c[nH]c3ccccc23)c(OC)c1,6.920818753952375,572.6690000000002,5.394300000000005,106.95,2,6,11,6,0.21552868145418758,O=C(Cc1ccccn1)NC(c1c[nH]c2ccccc12)c1nnc(CCc2ccccc2)n1-c1ccccc1,True
CHEMBL399448,COc1ccc(-n2c(CCc3ccccc3)nnc2[C@H](NC(=O)c2ccccn2)c2c[nH]c3ccccc23)c(OC)c1,7.481486060122112,558.6420000000002,5.465400000000004,106.95,2,6,10,6,0.23111746053790833,O=C(NC(c1c[nH]c2ccccc12)c1nnc(CCc2ccccc2)n1-c1ccccc1)c1ccccn1,True
CHEMBL415136,COc1ccc(-n2c(CCc3ccccc3)nnc2[C@H](NC(=O)c2cnccn2)c2c[nH]c3ccccc23)c(OC)c1,6.522878745280337,559.6300000000002,4.860400000000004,119.83999999999999,2,7,10,6,0.24596920796405858,O=C(NC(c1c[nH]c2ccccc12)c1nnc(CCc2ccccc2)n1-c1ccccc1)c1cnccn1,True
CHEMBL3218884,COc1ccc(-n2cc3nc(-c4ccccc4C)n(CC4CCCN(C(C)C)C4)c(=O)c3n2)cc1,8.136677139879545,471.60500000000036,4.686620000000003,65.18,0,5,6,4,0.4083316349673208,O=c1c2nn(-c3ccccc3)cc2nc(-c2ccccc2)n1CC1CCCNC1,False
CHEMBL3218911,COc1ccc(-n2cc3nc(-c4cccnc4C)n(C[C@H]4CCCN(C[C@H]5CCCO5)C4)c(=O)c3n2)cc1,7.2839966563652006,514.6300000000006,3.8522200000000026,87.3,0,7,7,4,0.37020806511577437,O=c1c2nn(-c3ccccc3)cc2nc(-c2cccnc2)n1CC1CCCN(CC2CCCO2)C1,False
CHEMBL4761319,COc1ccc(/C=C(\C#N)C(=O)NCC(=O)N[C@H](Cc2c[nH]c3ccccc23)c2nnc(CCN3CCCCC3)n2Cc2ccc(OC)cc2)cc1,7.853871964321762,700.844,4.9766800000000035,150.19,3,8,15,5,0.1023459175471388,O=C(C=Cc1ccccc1)NCC(=O)NC(Cc1c[nH]c2ccccc12)c1nnc(CCN2CCCCC2)n1Cc1ccccc1,True
CHEMBL4753046,COc1ccc(/C=C(\C#N)C(=O)NCC(=O)N[C@H](Cc2c[nH]c3ccccc23)c2nnc(CCc3c[nH]c4ccccc34)n2Cc2ccc(OC)cc2)cc1,8.853871964321762,732.8450000000001,6.2147800000000055,162.73999999999998,4,7,15,7,0.07192592523772237,O=C(C=Cc1ccccc1)NCC(=O)NC(Cc1c[nH]c2ccccc12)c1nnc(CCc2c[nH]c3ccccc23)n1Cc1ccccc1,True
CHEMBL4760409,COc1ccc(/C=C(\C#N)C(=O)NCC(=O)N[C@H](Cc2c[nH]c3ccccc23)c2nnc(CCc3ccccc3)n2Cc2ccc(OC)cc2)cc1,9.301029995663981,693.8080000000001,5.7334800000000055,146.95,3,7,15,6,0.0919394587785553,O=C(C=Cc1ccccc1)NCC(=O)NC(Cc1c[nH]c2ccccc12)c1nnc(CCc2ccccc2)n1Cc1ccccc1,True
CHEMBL4791255,COc1ccc(/C=C(\C#N)C(=O)NCCC(=O)N[C@H](Cc2c[nH]c3ccccc23)c2nnc(CCc3ccccc3)n2Cc2ccc(OC)cc2)cc1,7.853871964321762,707.8350000000002,6.123580000000006,146.95,3,7,16,6,0.08111857205567556,O=C(C=Cc1ccccc1)NCCC(=O)NC(Cc1c[nH]c2ccccc12)c1nnc(CCc2ccccc2)n1Cc1ccccc1,True
CHEMBL4753794,COc1ccc(/C=C(\C#N)C(=O)N[C@@H](C)C(=O)N[C@H](Cc2c[nH]c3ccccc23)c2nnc(CCc3ccccc3)n2Cc2ccc(OC)cc2)cc1,8.522878745280337,707.8350000000002,6.121980000000006,146.95,3,7,15,6,0.08608699432827716,O=C(C=Cc1ccccc1)NCC(=O)NC(Cc1c[nH]c2ccccc12)c1nnc(CCc2ccccc2)n1Cc1ccccc1,True
CHEMBL4782383,COc1ccc(/C=C(\C#N)C(=O)N[C@H](Cc2c[nH]c3ccccc23)c2nnc(CCc3ccccc3)n2Cc2ccc(OC)cc2)cc1,6.913640169325252,636.7560000000002,6.617280000000006,117.85000000000001,2,6,13,6,0.10875032998301785,O=C(C=Cc1ccccc1)NC(Cc1c[nH]c2ccccc12)c1nnc(CCc2ccccc2)n1Cc1ccccc1,True
CHEMBL4758721,COc1ccc(/C=C(\C#N)C(=O)OCC(=O)N[C@H](Cc2c[nH]c3ccccc23)c2nnc(CCc3ccccc3)n2Cc2ccc(OC)cc2)cc1,7.886056647693163,694.7920000000001,6.160480000000006,144.14999999999998,2,8,15,6,0.07392677936722988,O=C(COC(=O)C=Cc1ccccc1)NC(Cc1c[nH]c2ccccc12)c1nnc(CCc2ccccc2)n1Cc1ccccc1,True
CHEMBL2164835,COc1ccc(C2(NC(=O)CN3CCN(C)CC3)C(=O)Nc3cc(Cl)c(C)cc32)cc1,6.279840696594043,442.94700000000006,2.2163199999999987,73.91,2,5,5,2,0.7423612631388858,O=C(CN1CCNCC1)NC1(c2ccccc2)C(=O)Nc2ccccc21,False
CHEMBL2164833,COc1ccc(C2(NC(=O)CN3CCN(C)CC3)C(=O)Nc3cc(Cl)c(Cl)cc32)cc1,6.154901959985743,463.36500000000007,2.5613,73.91,2,5,5,2,0.713473767240875,O=C(CN1CCNCC1)NC1(c2ccccc2)C(=O)Nc2ccccc21,False
CHEMBL2426671,COc1ccc(CC(=O)N2CCC3(CC2)CN(C(C)c2ccc(-c4ncccn4)cc2)C3)nc1,5.770000934050708,457.5780000000001,3.7753000000000023,71.45,0,6,6,3,0.5611346671036352,O=C(Cc1ccccn1)N1CCC2(CC1)CN(Cc1ccc(-c3ncccn3)cc1)C2,False
CHEMBL2426675,COc1ccc(CC(=O)N2CCC3(CC2)CN(C2CCc4cc(-c5ncccn5)ccc42)C3)cc1,7.899974269892137,468.60100000000017,4.306600000000004,58.56,0,5,5,3,0.5586688609969603,O=C(Cc1ccccc1)N1CCC2(CC1)CN(C1CCc3cc(-c4ncccn4)ccc31)C2,False
CHEMBL2426678,COc1ccc(CC(=O)N2CCC3(CC2)CN(C2CCc4cc(-c5ncccn5)ccc42)C3)nc1,7.430041181903406,469.58900000000017,3.7016000000000027,71.45,0,6,5,3,0.567511257146099,O=C(Cc1ccccn1)N1CCC2(CC1)CN(C1CCc3cc(-c4ncccn4)ccc31)C2,False
CHEMBL2426681,COc1ccc(CC(=O)N2CCC3(CC2)CN(C2CCc4cc(-c5nccs5)ccc42)C3)nc1,7.51999305704285,474.63000000000017,4.368100000000004,58.56,0,6,5,3,0.5497252095461201,O=C(Cc1ccccn1)N1CCC2(CC1)CN(C1CCc3cc(-c4nccs4)ccc31)C2,False
CHEMBL2426674,COc1ccc(CC(=O)N2CCC3(CC2)CN(Cc2ccc(-c4ncccn4)cc2Cl)C3)cc1,7.79997073344623,477.00800000000004,4.472700000000004,58.56,0,5,6,3,0.5249323611530019,O=C(Cc1ccccc1)N1CCC2(CC1)CN(Cc1ccc(-c3ncccn3)cc1)C2,False
CHEMBL2426669,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H](C)c2ccc(-c4ncccn4)cc2)C3)nc1,5.949999401714239,457.5780000000001,3.7753000000000023,71.45,0,6,6,3,0.5611346671036352,O=C(Cc1ccccn1)N1CCC2(CC1)CN(Cc1ccc(-c3ncccn3)cc1)C2,False
CHEMBL3394199,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5cc(C)ncn5)ccc42)C3)c(C#N)c1,7.886056647693163,507.63800000000026,4.486700000000004,82.35,0,6,5,3,0.506287649686097,O=C(Cc1ccccc1)N1CCC2(CC1)CN(C1CCc3cc(-c4ccncn4)ccc31)C2,False
CHEMBL3394201,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5cc(C)ncn5)ccc42)C3)c(C(N)=O)c1,8.036212172654444,525.6530000000002,3.7139200000000017,101.65,1,6,6,3,0.5265319809894574,O=C(Cc1ccccc1)N1CCC2(CC1)CN(C1CCc3cc(-c4ccncn4)ccc31)C2,False
CHEMBL3394206,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5cc(C)ncn5)ccc42)C3)c(NC(C)=O)c1,7.552841968657781,539.6800000000003,4.573420000000004,87.66,1,6,6,3,0.4937810745615385,O=C(Cc1ccccc1)N1CCC2(CC1)CN(C1CCc3cc(-c4ccncn4)ccc31)C2,False
CHEMBL3287217,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5cc(C)ncn5)ccc42)C3)nc1,7.853871964321762,483.6160000000002,4.0100200000000035,71.45,0,6,5,3,0.5461708052534848,O=C(Cc1ccccn1)N1CCC2(CC1)CN(C1CCc3cc(-c4ccncn4)ccc31)C2,False
CHEMBL3287215,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5ccncn5)ccc42)C3)nc1,7.160019442321657,469.58900000000017,3.7016000000000027,71.45,0,6,5,3,0.567511257146099,O=C(Cc1ccccn1)N1CCC2(CC1)CN(C1CCc3cc(-c4ccncn4)ccc31)C2,False
CHEMBL2426687,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5ncc(C)cn5)ccc42)C3)nc1,8.040005161671584,483.6160000000002,4.0100200000000035,71.45,0,6,5,3,0.5461708052534848,O=C(Cc1ccccn1)N1CCC2(CC1)CN(C1CCc3cc(-c4ncccn4)ccc31)C2,False
CHEMBL3287216,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5nccc(C)n5)ccc42)C3)nc1,7.5549687599593405,483.6160000000002,4.0100200000000035,71.45,0,6,5,3,0.5461708052534848,O=C(Cc1ccccn1)N1CCC2(CC1)CN(C1CCc3cc(-c4ncccn4)ccc31)C2,False
CHEMBL2426677,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5ncccn5)ccc42)C3)cc1,8.180560775009305,468.60100000000017,4.306600000000004,58.56,0,5,5,3,0.5586688609969603,O=C(Cc1ccccc1)N1CCC2(CC1)CN(C1CCc3cc(-c4ncccn4)ccc31)C2,False
CHEMBL2426680,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5ncccn5)ccc42)C3)nc1,7.5300307905000405,469.58900000000017,3.7016000000000027,71.45,0,6,5,3,0.567511257146099,O=C(Cc1ccccn1)N1CCC2(CC1)CN(C1CCc3cc(-c4ncccn4)ccc31)C2,False
CHEMBL2426683,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5nccs5)ccc42)C3)nc1,8.400007822415901,474.63000000000017,4.368100000000004,58.56,0,6,5,3,0.5497252095461201,O=C(Cc1ccccn1)N1CCC2(CC1)CN(C1CCc3cc(-c4nccs4)ccc31)C2,False
CHEMBL2426684,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-n5nccn5)ccc42)C3)cc1,8.130005999878257,457.57800000000015,3.4303000000000017,63.49,0,5,5,3,0.5874789160580373,O=C(Cc1ccccc1)N1CCC2(CC1)CN(C1CCc3cc(-n4nccn4)ccc31)C2,False
CHEMBL2426686,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-n5nccn5)ccc42)C3)nc1,8.480040819247932,458.56600000000014,2.8253000000000013,76.38,0,6,5,3,0.5853150926541899,O=C(Cc1ccccn1)N1CCC2(CC1)CN(C1CCc3cc(-n4nccn4)ccc31)C2,False
CHEMBL2426670,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@H](C)c2ccc(-c4ncccn4)cc2)C3)nc1,4.600000074606178,457.5780000000001,3.7753000000000023,71.45,0,6,6,3,0.5611346671036352,O=C(Cc1ccccn1)N1CCC2(CC1)CN(Cc1ccc(-c3ncccn3)cc1)C2,False
CHEMBL2426676,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@H]2CCc4cc(-c5ncccn5)ccc42)C3)cc1,6.560004526046192,468.60100000000017,4.306600000000004,58.56,0,5,5,3,0.5586688609969603,O=C(Cc1ccccc1)N1CCC2(CC1)CN(C1CCc3cc(-c4ncccn4)ccc31)C2,False
CHEMBL2426679,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@H]2CCc4cc(-c5ncccn5)ccc42)C3)nc1,5.95999928552668,469.58900000000017,3.7016000000000027,71.45,0,6,5,3,0.567511257146099,O=C(Cc1ccccn1)N1CCC2(CC1)CN(C1CCc3cc(-c4ncccn4)ccc31)C2,False
CHEMBL2426682,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@H]2CCc4cc(-c5nccs5)ccc42)C3)nc1,5.860001341725205,474.63000000000017,4.368100000000004,58.56,0,6,5,3,0.5497252095461201,O=C(Cc1ccccn1)N1CCC2(CC1)CN(C1CCc3cc(-c4nccs4)ccc31)C2,False
CHEMBL3394204,COc1ccc(CCC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5cc(C)ncn5)ccc42)C3)c(C(N)=O)c1,6.856985199745905,539.6800000000003,4.104020000000003,101.65,1,6,7,3,0.4851092384392734,O=C(CCc1ccccc1)N1CCC2(CC1)CN(C1CCc3cc(-c4ccncn4)ccc31)C2,False
CHEMBL427076,COc1ccc(CCn2c(CCc3ccccc3)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)cc1,6.259637310505756,550.7070000000002,4.933200000000003,110.84999999999998,3,5,12,5,0.20395937719850818,c1ccc(CCc2nnc(CCc3c[nH]c4ccccc34)n2CCc2ccccc2)cc1,True
CHEMBL397594,COc1ccc(CN2C([C@@H](Cc3c[nH]c4ccccc34)NC(=O)C3CCCCC3)=NNC2CCc2ccccc2)cc1,7.7447274948966935,563.7460000000004,6.1619000000000055,81.75,3,5,11,4,0.20413130493623272,O=C(NC(Cc1c[nH]c2ccccc12)C1=NNC(CCc2ccccc2)N1Cc1ccccc1)C1CCCCC1,True
CHEMBL391588,COc1ccc(CN2C([C@@H](Cc3c[nH]c4ccccc34)NC(=O)C3CCNCC3)=NNC2CCc2ccccc2)c(OC)c1,9.045757490560675,594.7600000000003,4.589800000000003,103.01,4,7,12,4,0.19145204998192075,O=C(NC(Cc1c[nH]c2ccccc12)C1=NNC(CCc2ccccc2)N1Cc1ccccc1)C1CCNCC1,True
CHEMBL240509,COc1ccc(CN2C([C@@H](Cc3c[nH]c4ccccc34)NC(=O)C3CCNCC3)=NNC2CCc2ccccc2)cc1,9.221848749616356,564.7340000000004,4.581200000000003,93.78,4,6,11,4,0.214048791660518,O=C(NC(Cc1c[nH]c2ccccc12)C1=NNC(CCc2ccccc2)N1Cc1ccccc1)C1CCNCC1,True
CHEMBL397593,COc1ccc(CN2C([C@@H](Cc3c[nH]c4ccccc34)NC(=O)C3CCOCC3)=NNC2CCc2ccccc2)cc1,8.221848749616356,565.7180000000004,5.008200000000004,90.98,3,6,11,4,0.23797099814627953,O=C(NC(Cc1c[nH]c2ccccc12)C1=NNC(CCc2ccccc2)N1Cc1ccccc1)C1CCOCC1,True
CHEMBL392191,COc1ccc(CN2C([C@@H](Cc3c[nH]c4ccccc34)NC(=O)C3CNCCN3)=NNC2CCc2c[nH]c3ccccc23)c(OC)c1,7.494850021680094,634.7850000000002,3.632900000000003,130.82999999999998,6,8,12,5,0.12365102261640583,O=C(NC(Cc1c[nH]c2ccccc12)C1=NNC(CCc2c[nH]c3ccccc23)N1Cc1ccccc1)C1CNCCN1,True
CHEMBL391980,COc1ccc(CN2C([C@@H](Cc3c[nH]c4ccccc34)NC(=O)C3CNCCN3)=NNC2CCc2c[nH]c3ccccc23)cc1,7.7447274948966935,604.7590000000002,3.6243000000000034,121.6,6,7,11,5,0.1370503603605364,O=C(NC(Cc1c[nH]c2ccccc12)C1=NNC(CCc2c[nH]c3ccccc23)N1Cc1ccccc1)C1CNCCN1,True
CHEMBL415674,COc1ccc(CN2C([C@@H](Cc3c[nH]c4ccccc34)NC(=O)C3CNCCN3)=NNC2CCc2ccccc2)c(OC)c1,7.455931955649724,595.7480000000003,3.151600000000003,115.04,5,8,12,4,0.17101246956667374,O=C(NC(Cc1c[nH]c2ccccc12)C1=NNC(CCc2ccccc2)N1Cc1ccccc1)C1CNCCN1,True
CHEMBL240522,COc1ccc(CN2C([C@@H](Cc3c[nH]c4ccccc34)NC(=O)C3CNCCN3)=NNC2CCc2ccccc2)cc1,7.267606240177031,565.7220000000003,3.1430000000000025,105.81,5,7,11,4,0.19144873129719792,O=C(NC(Cc1c[nH]c2ccccc12)C1=NNC(CCc2ccccc2)N1Cc1ccccc1)C1CNCCN1,True
CHEMBL241242,COc1ccc(CN2C([C@@H](Cc3c[nH]c4ccccc34)NC(=O)CCN)=NNC2CCc2ccccc2)cc1,7.229147988357855,524.6690000000003,3.9304000000000014,107.77,4,6,12,4,0.2246644224107227,c1ccc(CCC2NN=C(CCc3c[nH]c4ccccc34)N2Cc2ccccc2)cc1,True
CHEMBL241033,COc1ccc(CN2C([C@@H](Cc3c[nH]c4ccccc34)NC(=O)[C@@H](C)N)=NNC2CCc2ccccc2)cc1,6.94692155651658,524.6690000000003,3.9288000000000016,107.77,4,6,11,4,0.23786271740064013,c1ccc(CCC2NN=C(CCc3c[nH]c4ccccc34)N2Cc2ccccc2)cc1,True
CHEMBL396681,COc1ccc(CN2C([C@@H](Cc3c[nH]c4ccccc34)NC(=O)[C@@H]3CCCN3)=NNC2CCc2ccccc2)c(OC)c1,7.356547323513812,580.7330000000003,4.342200000000003,103.01,4,7,12,4,0.19889171356042218,O=C(NC(Cc1c[nH]c2ccccc12)C1=NNC(CCc2ccccc2)N1Cc1ccccc1)C1CCCN1,True
CHEMBL241664,COc1ccc(CN2C([C@@H](Cc3c[nH]c4ccccc34)NC(=O)[C@@H]3CCCN3)=NNC2CCc2ccccc2)cc1,8.022276394711152,550.7070000000003,4.333600000000002,93.78,4,6,11,4,0.22309075174403664,O=C(NC(Cc1c[nH]c2ccccc12)C1=NNC(CCc2ccccc2)N1Cc1ccccc1)C1CCCN1,True
CHEMBL428383,COc1ccc(CN2C([C@@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](N)Cc3ccccc3)=NNC2CCc2ccccc2)cc1,6.756961951313706,600.7670000000004,5.151600000000004,107.77,4,6,13,5,0.14955750482634136,O=C(CCc1ccccc1)NC(Cc1c[nH]c2ccccc12)C1=NNC(CCc2ccccc2)N1Cc1ccccc1,True
CHEMBL397109,COc1ccc(CN2C([C@@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H]3CCCN3)=NNC2CCc2ccccc2)cc1,7.494850021680094,550.7070000000003,4.333600000000002,93.78,4,6,11,4,0.22309075174403664,O=C(NC(Cc1c[nH]c2ccccc12)C1=NNC(CCc2ccccc2)N1Cc1ccccc1)C1CCCN1,True
CHEMBL3593814,COc1ccc(CNC(=O)c2cc(C#CC(C)(C)NC(C)=O)cnc2NCc2ccc3c(c2)OCO3)cc1Cl,8.522878745280337,549.0270000000003,4.280600000000003,110.81000000000002,3,7,8,3,0.3602825760523311,O=C(NCc1ccccc1)c1cccnc1NCc1ccc2c(c1)OCO2,False
CHEMBL3593635,COc1ccc(CNC(=O)c2cc(C3=C[C@@H]4CC[C@H](C3)N(C(C)=O)C4)cnc2NCc2ccc3c(c2)OCC3)cc1Cl,9.3767507096021,587.1200000000002,5.634800000000006,92.79,2,6,8,3,0.3551110078656692,O=C(NCc1ccccc1)c1cc(C2=CC3CCC(C2)NC3)cnc1NCc1ccc2c(c1)OCC2,False
CHEMBL3593636,COc1ccc(CNC(=O)c2cc(C3=C[C@@H]4CC[C@H](C3)N(C(C)=O)C4)cnc2NCc2ccc3c(c2)OCO3)cc1Cl,9.522878745280337,589.0920000000003,5.428600000000005,102.02000000000001,2,7,8,3,0.36176528133953556,O=C(NCc1ccccc1)c1cc(C2=CC3CCC(C2)NC3)cnc1NCc1ccc2c(c1)OCO2,False
CHEMBL205784,COc1ccc(CNc2ccc(-c3c(N)nc(N)nc3COCc3ccccc3)cc2)cc1,7.579633382694096,441.5350000000002,4.645500000000003,108.31,3,7,9,4,0.3469800735122254,c1ccc(CNc2ccc(-c3cncnc3COCc3ccccc3)cc2)cc1,False
CHEMBL4799766,COc1ccc(C[C@@H](N)C(=O)NCC(=O)N[C@H](Cc2c[nH]c3ccccc23)c2nnc(CCc3ccccc3)n2Cc2ccc(OC)cc2)cc1,7.769551078621726,685.8290000000002,4.696300000000004,149.17999999999998,4,7,16,6,0.11548953713543225,O=C(CCc1ccccc1)NCC(=O)NC(Cc1c[nH]c2ccccc12)c1nnc(CCc2ccccc2)n1Cc1ccccc1,True
CHEMBL3889512,COc1ccc(C[C@@H]2NC(=O)C3(CCCC3)NC(=O)[C@H](CC(C)C)NCCOc3ccccc3/C=C\CNC2=O)cc1,8.0,576.7380000000003,3.3778000000000024,117.79000000000002,4,6,5,2,0.4337231116212984,O=C1CNCCOc2ccccc2C=CCNC(=O)C(Cc2ccccc2)NC(=O)C2(CCCC2)N1,False
CHEMBL3913981,COc1ccc(C[C@@H]2NCCOc3ccccc3/C=C\CNC(=O)[C@H](Cc3ccccc3)NC(=O)C3(CCCC3)NC2=O)cc1,7.0,610.7550000000001,3.5744000000000016,117.78999999999999,4,6,5,3,0.3510906837685675,O=C1NC2(CCCC2)C(=O)NC(Cc2ccccc2)C(=O)NCC=Cc2ccccc2OCCNC1Cc1ccccc1,False
CHEMBL3931402,COc1ccc(C[C@H]2NC(=O)[C@@H](C)N(C)C(=O)[C@H](C3CC3)NCCOc3ccccc3CCCNC2=O)cc1OC,7.0,566.6990000000004,2.0876000000000015,118.23,3,7,5,2,0.5073758815565124,O=C1CNC(=O)C(C2CC2)NCCOc2ccccc2CCCNC(=O)C(Cc2ccccc2)N1,False
CHEMBL393692,COc1ccc(Cn2c(CCC3C=Nc4ccccc43)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)CN)cc1,6.860120913598763,547.6630000000002,4.607300000000002,123.21,3,6,11,5,0.22291857454765018,C1=Nc2ccccc2C1CCc1nnc(CCc2c[nH]c3ccccc23)n1Cc1ccccc1,True
CHEMBL222835,COc1ccc(Cn2c(CCCc3c[nH]c4ccccc34)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)c(OC)c1,6.1249387366083,619.77,5.618800000000004,135.87,4,6,13,6,0.13256255277763035,c1ccc(Cn2c(CCCc3c[nH]c4ccccc34)nnc2CCc2c[nH]c3ccccc23)cc1,True
CHEMBL222622,COc1ccc(Cn2c(CCCc3c[nH]c4ccccc34)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)cc1,6.838631997765026,589.744,5.610200000000003,126.64,4,5,12,6,0.1476197392590708,c1ccc(Cn2c(CCCc3c[nH]c4ccccc34)nnc2CCc2c[nH]c3ccccc23)cc1,True
CHEMBL374655,COc1ccc(Cn2c(CCCc3ccccc3)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)cc1,7.920818753952375,550.7070000000002,5.128900000000003,110.84999999999998,3,5,12,5,0.1995010186981105,c1ccc(CCCc2nnc(CCc3c[nH]c4ccccc34)n2Cc2ccccc2)cc1,True
CHEMBL4797064,COc1ccc(Cn2c(CCN3CCOCC3)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)/C(C#N)=C/c2ccc(N(C)C)cc2)cc1,8.200659450546418,715.8589999999999,3.8803800000000024,153.42999999999998,3,9,15,5,0.10833076437464308,O=C(C=Cc1ccccc1)NCC(=O)NC(Cc1c[nH]c2ccccc12)c1nnc(CCN2CCOCC2)n1Cc1ccccc1,True
CHEMBL4785149,COc1ccc(Cn2c(CCN3CCOCC3)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)/C(C#N)=C/c2ccc(O)cc2)cc1,7.1938200260161125,688.7890000000001,3.519980000000001,170.41999999999996,4,9,14,5,0.10072680154953445,O=C(C=Cc1ccccc1)NCC(=O)NC(Cc1c[nH]c2ccccc12)c1nnc(CCN2CCOCC2)n1Cc1ccccc1,True
